,Dummy,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,Month,Day,Year,Age_since_renovated
4690,1,4,2.5,1950,3000,2.0,0,0,3,7,1950,0,2002,0,98178,47.4977,-122.226,1170,6000,2.99,9,26,2014,12
4691,1,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800,2.9,8,12,2014,54
4692,1,3,2.0,1300,2250,2.0,0,0,3,7,1300,0,1988,0,98103,47.6923,-122.332,1300,4500,4.225,9,4,2014,26
4693,1,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1967,0,98198,47.3822,-122.316,1220,6250,1.8,6,18,2014,47
4694,1,3,1.75,1650,8073,1.0,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,2.34975,3,20,2015,35
4695,1,3,2.5,2400,6182,2.0,0,0,3,8,2400,0,1998,0,98065,47.5363,-121.87,2420,5829,5.23,3,24,2015,17
4696,1,3,1.75,1300,7030,1.0,0,0,3,7,1300,0,1968,0,98034,47.721,-122.179,1450,7650,3.85,6,30,2014,46
4697,1,2,1.0,1770,5522,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.231,1830,7378,2.43,5,20,2014,71
4698,1,4,2.5,2105,6093,2.0,0,0,3,8,2105,0,2003,0,98042,47.3531,-122.147,1930,8022,3.3,7,2,2014,11
4699,1,4,2.5,3220,20251,1.0,0,0,3,10,3220,0,1969,0,98006,47.5692,-122.192,4200,22114,23.8,11,19,2014,45
4700,1,3,1.5,980,7770,1.0,0,0,4,7,980,0,1968,0,98033,47.6923,-122.201,1470,7350,4.638,3,31,2015,47
4701,1,3,2.5,1990,7397,2.0,0,0,3,9,1990,0,1993,0,98072,47.7703,-122.165,2210,7397,5.36,3,4,2015,22
4702,1,3,2.5,2056,3564,2.0,0,0,3,7,2056,0,2014,0,98092,47.338,-122.181,2056,3577,3.03,12,12,2014,0
4703,1,2,2.5,1790,5400,2.0,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760,4.05,9,29,2014,35
4704,1,3,1.0,1010,25277,1.0,0,0,5,5,1010,0,1961,0,98019,47.7242,-121.951,1570,213879,2.01,7,31,2014,53
4705,1,4,3.25,3090,67518,2.0,0,0,3,10,3090,0,1988,0,98053,47.6674,-122.046,3200,65775,8.44,8,15,2014,26
4706,1,2,1.75,1990,6549,1.0,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,5.825,12,18,2014,66
4707,1,3,2.25,1190,13630,1.0,0,0,3,7,1190,0,1984,0,98045,47.4813,-121.735,1630,14405,4.45,9,25,2014,30
4708,1,4,2.5,2700,9122,2.0,0,0,3,9,2700,0,1990,0,98029,47.5771,-121.994,2500,9122,6.525,6,15,2014,24
4709,1,2,2.25,1150,711,2.0,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.07,1150,748,3.25,12,22,2014,1
4710,1,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,4.55,5,5,2015,18
4711,1,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721,5.44,1,30,2015,17
4712,1,4,2.5,2430,14400,1.0,0,0,5,8,1670,760,1963,0,98007,47.6202,-122.138,2140,9048,6.45,6,2,2014,51
4713,1,3,2.0,1580,6655,1.0,0,0,3,6,790,790,1944,0,98178,47.4927,-122.248,1090,6655,2.21347,2,18,2015,71
4714,1,3,1.0,1110,7208,1.0,0,0,3,7,1110,0,1980,0,98052,47.6979,-122.124,1440,7210,4.115,2,13,2015,35
4715,1,4,2.5,2890,15067,2.0,0,0,3,9,2890,0,2003,0,98024,47.5666,-121.907,3090,15398,5.15,8,26,2014,11
4716,1,4,2.25,2060,8540,1.0,0,0,4,7,1540,520,1967,0,98034,47.734,-122.19,1560,7700,4.25,7,28,2014,47
4717,1,4,2.25,1930,7207,1.0,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,2.8,6,17,2014,26
4718,1,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,4000,6.75,7,31,2014,25
4719,1,3,1.75,1740,10800,1.0,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351,1810,7735,3.4,1,6,2015,56
4720,1,4,2.75,2720,3840,2.0,0,0,3,8,1790,930,1920,2009,98107,47.6624,-122.361,1360,3880,8.6,5,6,2015,6
4721,1,3,1.75,1430,10574,2.0,0,0,3,7,1430,0,1981,0,98011,47.7668,-122.218,1900,10450,3.75,11,20,2014,33
4722,1,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250,2.785,4,17,2015,17
4723,1,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,1989,98168,47.4817,-122.28,2990,6464,2.955,9,3,2014,25
4724,1,5,2.5,2860,4000,2.0,0,0,4,8,2160,700,1910,0,98102,47.6225,-122.318,1340,1224,12.0,9,23,2014,104
4725,1,3,3.25,2200,4800,2.0,0,2,3,7,1910,290,1943,1996,98103,47.6551,-122.353,1410,4800,8.18,4,28,2015,19
4726,1,2,1.5,840,867,2.0,0,0,3,7,840,0,2005,0,98115,47.6955,-122.304,840,1322,2.7,5,22,2014,9
4727,1,3,1.5,1300,7313,1.0,0,0,4,7,1300,0,1968,0,98055,47.4568,-122.21,1770,8075,2.88,3,17,2015,47
4728,1,1,0.75,680,9600,1.0,0,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624,2.0,11,13,2014,67
4729,1,3,1.5,1320,7980,1.0,0,0,3,7,1320,0,1956,0,98178,47.5068,-122.259,2000,7700,2.55,12,15,2014,58
4730,1,3,1.75,2180,6120,1.0,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122,5.9,2,17,2015,66
4731,1,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,2008,0,98117,47.6788,-122.388,1510,1260,4.25,9,24,2014,6
4732,1,4,2.5,1750,6397,2.0,0,0,3,7,1750,0,1988,0,98023,47.3082,-122.358,1940,6502,2.7,3,30,2015,27
4733,1,3,2.25,1400,1320,3.0,0,2,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449,3.67,10,21,2014,8
4734,1,3,2.0,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.403,1210,6784,6.76,4,2,2015,73
4735,1,3,1.0,1150,11396,1.5,0,0,4,7,1150,0,1950,0,98155,47.7435,-122.296,1600,8146,3.545,3,5,2015,65
4736,1,3,1.0,1430,5000,1.0,0,0,3,7,1430,0,1949,0,98117,47.6895,-122.37,1210,5000,5.525,4,8,2015,66
4737,1,3,2.25,1900,3960,1.5,0,0,3,8,1200,700,1905,0,98122,47.6122,-122.298,1310,3960,5.8,7,2,2014,109
4738,1,3,1.0,1360,8968,1.0,0,0,3,7,1360,0,1956,0,98125,47.7105,-122.289,1490,7355,3.55,9,15,2014,58
4739,1,3,3.25,2970,234788,2.0,0,3,3,9,2040,930,1991,0,98024,47.5353,-121.897,2970,220413,7.215,3,31,2015,24
4740,1,3,1.75,1960,43995,1.0,0,0,3,7,1960,0,1970,0,98059,47.4915,-122.106,1960,42253,4.8,3,25,2015,45
4741,1,3,1.5,1400,7550,1.0,0,0,4,7,1400,0,1953,0,98133,47.7566,-122.337,1730,7562,4.1525,3,18,2015,62
4742,1,4,3.75,2560,5250,2.0,0,0,3,7,1900,660,1963,2006,98133,47.7326,-122.342,1400,5250,4.99,4,27,2015,9
4743,1,5,4.5,4630,6324,2.0,0,0,3,9,3210,1420,2006,0,98065,47.5382,-121.86,4420,6790,8.09,5,12,2014,8
4744,1,3,2.5,2710,6174,2.0,0,0,3,9,2710,0,1998,0,98056,47.512,-122.174,2730,7266,5.6445,4,2,2015,17
4745,1,3,2.5,1960,4400,2.0,0,0,3,7,1960,0,2006,0,98065,47.5384,-121.889,2060,4400,4.1,6,9,2014,8
4746,1,3,1.75,2660,7800,1.0,0,0,4,8,1330,1330,1951,0,98117,47.6993,-122.378,1950,6240,6.15,2,26,2015,64
4747,1,1,0.75,930,6600,1.0,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,1590,6600,3.51,5,4,2015,91
4748,1,3,2.0,2500,30056,1.0,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,30000,5.75,4,16,2015,61
4749,1,3,2.25,1940,217800,2.0,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558,5.29,7,18,2014,24
4750,1,4,2.75,2710,45963,2.0,0,0,3,9,2710,0,1995,0,98045,47.4745,-121.724,2710,33955,5.35,7,28,2014,19
4751,1,3,1.5,1560,8314,1.0,0,0,3,7,1560,0,1962,0,98031,47.4117,-122.209,1820,8925,2.735,1,27,2015,53
4752,1,4,2.5,1930,9653,1.0,0,0,4,9,1930,0,1968,0,98023,47.3367,-122.335,2100,10454,4.65,5,9,2014,46
4753,1,4,2.5,2245,4301,2.0,0,0,3,8,2245,0,2014,0,98038,47.3555,-122.063,2530,4478,3.62865,8,23,2014,0
4754,1,3,1.75,1680,2552,1.0,0,0,4,7,840,840,1952,0,98117,47.6848,-122.391,1220,3880,4.8,10,6,2014,62
4755,1,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900,7.25,7,31,2014,73
4756,1,4,2.5,2270,9247,1.0,0,0,5,8,1500,770,1972,0,98006,47.5602,-122.176,2270,9163,6.1985,6,19,2014,42
4757,1,1,1.0,580,7200,1.0,0,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560,3.15,10,15,2014,14
4758,1,4,3.25,4750,62365,2.0,0,0,3,11,4750,0,1988,0,98052,47.7149,-122.099,3300,31866,11.2,12,13,2014,26
4759,1,4,2.5,2360,5226,2.0,0,0,3,8,2360,0,2001,0,98034,47.712,-122.229,2440,5156,6.0,5,21,2014,13
4760,1,4,3.25,2864,8035,3.0,0,0,3,8,2864,0,2014,0,98030,47.3746,-122.189,2419,8984,3.8,11,21,2014,0
4761,1,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,4000,14.8,5,7,2015,76
4762,1,6,4.0,3300,5720,1.0,0,0,3,8,1960,1340,1963,0,98115,47.676,-122.309,2030,4080,7.8,1,12,2015,52
4763,1,3,1.75,2330,6000,1.5,0,0,4,7,1630,700,1940,0,98126,47.5765,-122.378,1600,4000,6.05,7,18,2014,74
4764,1,2,1.5,1240,1101,2.0,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209,4.03,11,17,2014,5
4765,1,2,1.0,1170,6000,1.0,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002,4.55,6,2,2014,73
4766,1,3,1.0,1560,4500,1.5,0,0,3,7,1560,0,1903,0,98122,47.6118,-122.306,1660,4500,4.15,1,16,2015,112
4767,1,2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,0,98118,47.5297,-122.277,1020,5600,2.17,10,28,2014,63
4768,1,4,1.75,2860,48351,1.0,0,0,3,8,1710,1150,1978,0,98077,47.7605,-122.085,2460,43560,5.3,6,27,2014,36
4769,1,2,1.5,960,7200,1.0,0,0,3,7,960,0,1910,1987,98199,47.649,-122.403,1550,6000,5.25,9,18,2014,27
4770,1,2,2.0,1350,4220,1.0,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409,4.8,3,19,2015,11
4771,1,3,2.5,1550,930,2.0,0,0,3,8,1060,490,2006,0,98144,47.5857,-122.314,1550,1301,4.45,8,14,2014,8
4772,1,5,1.75,2190,8250,1.0,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,2.5,1,19,2015,52
4773,1,2,2.5,1410,1281,2.0,0,0,3,8,1090,320,2008,0,98126,47.5659,-122.37,1410,2550,4.0,2,13,2015,7
4774,1,3,2.25,1640,3896,2.0,0,0,3,8,1640,0,1994,0,98029,47.5689,-122.006,1780,3999,4.78,7,1,2014,20
4775,1,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800,8.68,2,24,2015,72
4776,1,1,1.0,1050,7583,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.341,1420,7560,2.1,12,22,2014,67
4777,1,3,1.5,1470,9570,1.0,0,0,3,7,1280,190,1941,0,98125,47.7032,-122.306,1390,9570,4.58,4,22,2015,74
4778,1,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,4.9,9,17,2014,35
4779,1,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056,8.375,6,4,2014,20
4780,1,3,2.5,2270,4399,2.0,0,0,3,7,2270,0,2007,0,98065,47.5415,-121.884,2060,4399,4.699,4,6,2015,8
4781,1,4,2.25,2490,6973,1.0,0,0,4,8,1490,1000,1953,0,98199,47.6516,-122.409,1780,5612,7.04,10,30,2014,61
4782,1,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,1975,0,98034,47.7258,-122.177,2060,8155,4.39,10,22,2014,39
4783,1,3,2.0,1290,5700,1.0,0,0,5,7,1290,0,1950,0,98116,47.5713,-122.397,1160,5700,5.2145,10,17,2014,64
4784,1,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625,7.05,5,7,2014,1
4785,1,4,2.25,1800,9018,2.0,0,0,3,7,1800,0,1992,0,98022,47.2126,-121.984,1670,9380,2.72,4,15,2015,23
4786,1,3,1.75,1590,9417,1.0,0,0,4,7,1590,0,1954,0,98177,47.7617,-122.36,1600,9272,3.3,9,26,2014,60
4787,1,4,3.5,4420,7902,2.0,0,0,3,10,3350,1070,2004,0,98065,47.5327,-121.86,3440,7851,7.3,10,6,2014,10
4788,1,2,1.0,1310,2814,1.0,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,1300,1344,2.998,3,19,2015,71
4789,1,2,1.0,1740,3622,1.0,0,0,4,7,950,790,1924,0,98118,47.5541,-122.29,1270,3800,3.15,6,10,2014,90
4790,1,3,1.75,3670,11884,1.0,0,2,4,9,1950,1720,1979,0,98006,47.5604,-122.133,3020,9747,9.2,10,16,2014,35
4791,1,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,1927,0,98106,47.5328,-122.346,1470,4080,2.917,4,7,2015,88
4792,1,2,2.5,2300,6400,1.0,0,0,3,8,2300,0,2007,0,98053,47.7196,-122.02,2300,6400,7.05,12,2,2014,7
4793,1,3,2.5,2460,138085,2.0,0,0,4,9,2460,0,1977,0,98027,47.4572,-122.007,2090,219542,6.05,3,5,2015,38
4794,1,5,3.25,4770,50094,1.0,0,0,4,11,3070,1700,1973,0,98005,47.6525,-122.16,3530,38917,10.4,9,12,2014,41
4795,1,3,1.75,2080,12714,2.0,0,0,4,8,1540,540,1984,0,98052,47.7056,-122.162,2080,12107,4.368,4,1,2015,31
4796,1,4,2.0,1750,7800,1.0,0,0,4,6,1750,0,1944,0,98166,47.4791,-122.347,1270,7800,2.4,2,24,2015,71
4797,1,5,2.0,1810,4850,1.5,0,0,3,7,1810,0,1900,0,98107,47.67,-122.394,1360,4850,5.3,3,12,2015,115
4798,1,2,1.0,1150,6835,1.0,0,1,3,7,1010,140,1922,0,98118,47.5567,-122.273,1150,6561,4.25,7,21,2014,92
4799,1,3,2.75,1840,68479,1.0,0,2,3,8,1340,500,1989,0,98014,47.6802,-121.908,2060,61903,4.065,12,31,2014,25
4800,1,4,1.75,1760,5750,1.0,0,2,5,7,1070,690,1962,0,98126,47.5521,-122.373,1860,5750,4.71,12,3,2014,52
4801,1,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,2003,0,98028,47.776,-122.246,1880,9336,5.15,12,3,2014,11
4802,1,2,2.0,1070,635,2.0,0,0,3,9,720,350,2008,0,98106,47.5212,-122.357,1070,928,2.5695,12,15,2014,6
4803,1,4,3.0,2320,7200,1.0,0,0,3,7,1260,1060,1943,2000,98040,47.5893,-122.232,1760,7200,7.7,3,19,2015,15
4804,1,6,5.0,7100,18200,2.5,0,0,3,13,5240,1860,1933,2002,98199,47.6427,-122.408,3130,6477,32.0,9,23,2014,12
4805,1,3,2.5,1490,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,6.15,4,7,2015,7
4806,1,4,3.0,3320,13500,1.0,0,0,3,7,1750,1570,1963,0,98059,47.4596,-122.065,1830,13800,3.02,10,22,2014,51
4807,1,2,2.5,2310,3313,2.0,0,0,3,9,2310,0,2006,0,98119,47.6318,-122.365,2700,5670,12.5,10,8,2014,8
4808,1,4,1.75,2100,11942,1.0,0,0,3,7,1030,1070,1964,0,98106,47.55,-122.356,1170,6986,3.68,7,8,2014,50
4809,1,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,4.5,9,15,2014,30
4810,1,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6828,-122.346,1510,1501,5.65,3,12,2015,7
4811,1,4,3.25,3040,4155,2.0,0,0,3,8,2350,690,2013,0,98029,47.5429,-122.012,2680,4000,8.25,3,26,2015,2
4812,1,3,2.5,3240,12625,2.0,0,0,3,11,3240,0,1987,0,98040,47.5327,-122.232,3470,12331,12.9,1,21,2015,28
4813,1,3,2.75,3360,41250,1.0,0,0,4,7,1820,1540,1988,0,98022,47.2604,-122.023,2580,98881,3.29999,2,19,2015,27
4814,1,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,5.3,10,27,2014,18
4815,1,4,2.5,3450,35100,2.0,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894,8.325,11,26,2014,27
4816,1,4,2.25,3070,13720,2.0,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657,8.58,3,2,2015,37
4817,1,3,2.5,2260,10153,2.0,0,0,3,10,2260,0,1987,0,98074,47.641,-122.068,2740,10153,6.0,6,23,2014,27
4818,1,3,2.25,1840,9929,1.0,0,0,3,7,1200,640,1987,0,98028,47.7408,-122.236,1710,9929,3.5,9,23,2014,27
4819,1,2,1.0,800,10625,1.0,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,10625,1.095,9,18,2014,72
4820,1,4,2.5,2800,12831,2.0,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235,5.635,6,9,2014,13
4821,1,4,2.75,2160,8148,1.0,0,0,3,7,1410,750,1978,0,98125,47.7261,-122.306,2060,8100,4.35,12,17,2014,36
4822,1,3,1.0,890,8400,1.0,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850,5565,2.83,6,25,2014,60
4823,1,4,2.75,2530,13474,2.0,0,0,4,8,2530,0,1994,0,98023,47.289,-122.344,2490,13140,3.499,10,15,2014,20
4824,1,4,2.5,2190,17600,1.0,0,0,4,7,1110,1080,1966,0,98059,47.4712,-122.112,1820,17600,3.7,8,5,2014,48
4825,1,4,1.5,2480,6383,1.0,0,0,3,7,1380,1100,1946,0,98119,47.6445,-122.374,1440,6000,6.5,1,26,2015,69
4826,1,3,3.5,3520,35512,2.0,0,2,3,8,2760,760,2005,0,98022,47.2416,-121.979,2860,39614,4.7,7,25,2014,9
4827,1,4,1.75,1880,3720,1.5,0,0,4,7,1880,0,1924,0,98109,47.6431,-122.356,2090,4095,8.6,7,2,2014,90
4828,1,2,1.0,750,2786,1.0,0,0,5,7,750,0,1947,0,98117,47.6892,-122.393,1700,4653,4.35,4,3,2015,68
4829,1,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,1.86375,4,28,2015,63
4830,1,2,1.0,1210,17389,1.0,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419,2.59,7,23,2014,66
4831,1,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981,0,98028,47.7751,-122.268,2170,9418,3.3,4,28,2015,34
4832,1,4,2.5,3450,43216,2.0,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481,8.4,4,29,2015,15
4833,1,2,1.0,1080,4080,1.0,0,0,3,8,1080,0,1948,0,98115,47.6899,-122.32,1890,4080,4.85,4,27,2015,67
4834,1,2,1.5,910,966,2.0,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400,4.55,8,22,2014,8
4835,1,4,2.0,2070,10800,2.0,0,0,3,7,2070,0,1982,0,98011,47.7264,-122.237,1880,10800,4.0,12,4,2014,32
4836,1,3,2.0,1400,9177,1.0,0,0,3,7,1400,0,1974,0,98001,47.3415,-122.272,2020,8547,2.33,11,19,2014,40
4837,1,3,2.0,1960,8846,1.0,0,3,4,6,980,980,1940,0,98178,47.5101,-122.246,2190,6363,3.6,9,18,2014,74
4838,1,5,3.5,3740,24684,2.0,0,0,3,9,2760,980,1998,0,98038,47.3832,-122.057,2880,26023,4.48,5,5,2015,17
4839,1,3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,0,98199,47.6481,-122.406,2920,5922,6.75,2,4,2015,74
4840,1,5,1.75,2330,14322,1.0,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010,3.5,6,27,2014,46
4841,1,3,3.0,2700,47050,2.0,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,45901,4.2,8,11,2014,28
4842,1,3,2.5,1690,4988,2.0,0,0,3,7,1690,0,2002,0,98038,47.3561,-122.015,1830,4733,2.97,10,14,2014,12
4843,1,4,2.0,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000,4.95,5,15,2014,73
4844,1,3,1.75,1950,10080,1.0,0,0,4,7,1950,0,1967,0,98034,47.7282,-122.186,2340,8800,4.85,2,4,2015,48
4845,1,3,1.0,960,8855,1.0,0,0,4,7,960,0,1958,0,98155,47.7689,-122.328,1250,8855,3.4981,6,30,2014,56
4846,1,4,3.0,2120,13000,2.0,0,0,4,8,2120,0,1978,0,98059,47.4745,-122.141,2180,11440,3.85,10,23,2014,36
4847,1,5,2.75,2910,85377,1.0,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120,6.25,3,31,2015,49
4848,1,3,1.5,1380,4500,1.0,0,0,5,7,1380,0,1960,0,98040,47.5866,-122.25,1590,9000,6.5,7,3,2014,54
4849,1,3,1.75,2000,10182,1.0,0,0,5,7,1400,600,1963,0,98033,47.6616,-122.175,2050,10182,5.6,6,3,2014,51
4850,1,3,1.0,1060,4650,1.0,0,0,3,7,910,150,1950,0,98116,47.5784,-122.393,1480,4750,4.5,3,31,2015,65
4851,1,4,2.25,4470,60373,2.0,0,0,3,11,4470,0,1988,0,98072,47.7289,-122.127,3210,40450,11.2,5,14,2014,26
4852,1,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,0,98034,47.704,-122.245,2340,19810,16.0,9,17,2014,86
4853,1,4,2.75,3710,7984,2.0,0,0,3,9,3710,0,1999,0,98065,47.5352,-121.868,2950,7984,6.925,7,9,2014,15
4854,1,2,0.75,750,16321,1.0,0,1,3,4,750,0,1936,0,98034,47.6985,-122.229,3020,10625,4.35,5,12,2015,79
4855,1,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,98053,47.7199,-122.025,1810,6077,7.37,7,9,2014,7
4856,1,3,1.0,1050,16050,1.0,0,0,4,7,1050,0,1960,1981,98038,47.3841,-122.006,1610,27600,2.87653,10,10,2014,33
4857,1,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,1975,0,98033,47.6579,-122.197,2280,8800,6.75,4,21,2015,40
4858,1,3,2.5,3240,8016,2.0,0,0,3,8,2910,330,2004,0,98065,47.5382,-121.877,2990,7561,6.0,6,26,2014,10
4859,1,3,1.0,1160,8800,1.0,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400,4.8,12,1,2014,55
4860,1,3,1.75,1150,13278,1.0,0,0,5,7,1150,0,1966,0,98053,47.6384,-121.969,1560,12400,3.39,7,24,2014,48
4861,1,4,2.5,2410,55931,2.0,0,0,3,9,2410,0,1989,0,98092,47.3109,-122.097,2780,55931,4.495,4,30,2015,26
4862,1,3,1.75,1410,45302,1.0,0,0,3,7,1410,0,1980,0,98019,47.7077,-121.914,2240,49222,3.342,3,23,2015,35
4863,1,3,1.75,1840,4030,1.0,0,0,5,7,1050,790,1925,0,98108,47.5549,-122.311,1840,5040,4.575,5,27,2014,89
4864,1,3,1.0,1670,5200,1.0,0,0,5,7,1030,640,1977,0,98042,47.3659,-122.092,1620,6696,2.82,1,28,2015,38
4865,1,3,1.0,900,10511,1.0,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460,10643,1.785,2,12,2015,54
4866,1,4,3.0,1670,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401,5.82,9,23,2014,14
4867,1,3,3.25,1500,1442,2.0,0,0,3,8,1150,350,2007,0,98106,47.5592,-122.362,1500,1533,3.46,7,21,2014,7
4868,1,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,2.97,11,12,2014,20
4869,1,3,1.75,1080,3200,1.0,0,0,4,7,880,200,1926,0,98103,47.6503,-122.338,1780,5200,8.05,4,1,2015,89
4870,1,5,2.25,2570,13054,1.0,0,1,3,8,1470,1100,1950,1992,98166,47.4487,-122.352,2570,19807,5.19,7,2,2014,22
4871,1,4,2.5,2480,8563,2.0,0,0,3,8,2480,0,1992,0,98038,47.381,-122.033,2460,8660,4.2495,2,4,2015,23
4872,1,3,3.0,2130,5000,1.5,0,0,3,7,1570,560,1913,0,98118,47.5451,-122.284,1638,4500,5.09,9,12,2014,101
4873,1,4,3.25,4740,49091,2.0,0,0,3,11,4740,0,1990,0,98053,47.6624,-122.071,4800,42387,11.5,11,12,2014,24
4874,1,3,3.25,4110,20900,2.0,0,0,3,9,2630,1480,2002,0,98006,47.5506,-122.187,2640,14700,9.25,4,20,2015,13
4875,1,2,2.0,1600,5969,1.0,0,0,4,7,800,800,1950,0,98116,47.5691,-122.394,1520,5969,5.235,8,25,2014,64
4876,1,4,3.75,3450,8395,2.0,0,4,4,10,2640,810,1993,0,98122,47.6134,-122.282,3180,5183,16.7,7,20,2014,21
4877,1,2,1.0,1300,39639,1.0,0,0,4,6,1300,0,1960,0,98070,47.466,-122.452,1880,98881,2.95,11,3,2014,54
4878,1,3,1.75,1100,7224,1.0,0,0,3,7,1100,0,1981,0,98032,47.3717,-122.277,1700,8447,2.299,10,21,2014,33
4879,1,4,2.5,3290,35001,2.0,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371,7.8335,4,29,2015,24
4880,1,4,1.0,1410,7000,1.5,0,0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000,2.25,8,27,2014,51
4881,1,4,1.75,2360,11300,1.0,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951,7.32,10,7,2014,40
4882,1,3,2.0,1140,11620,1.0,0,0,3,7,1140,0,1994,0,98045,47.4991,-121.783,1140,8400,3.4,8,11,2014,20
4883,1,4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,5.199,10,7,2014,15
4884,1,4,2.5,2490,6537,2.0,0,0,3,8,2490,0,2013,0,98065,47.5185,-121.884,2520,5848,5.955,3,16,2015,2
